name,DeviceProfile,new_reading,last_reading,country,latitude,longitude,battery,leakage,RSSI,pulseCounter,temperature,token,sensorType,sensorSize,valvePosition
WM-USA-FL0013,Water Meter,0.001,0.005,USA,34.02794,-118.447432,99.99,FALSE,-50,0.001,19.7,NXHB$XEHU@VWML0,End User,1/2 inch,open
WM-USA-FL0014,Water Meter,0.001,0.005,USA,34.028129,-118.447243,99.99,FALSE,-50,0.001,19.7,LWZO$GXMZ@BCJT3,End User,1/2 inch,open
WM-USA-FL0015,Water Meter,0.001,0.005,USA,34.028318,-118.447054,99.99,FALSE,-50,0.001,19.7,Y84KS$RZCC@LYAI6.12,End User,1/2 inch,open
WM-USA-FL0016,Water Meter,0.001,0.005,USA,34.028507,-118.446865,99.99,FALSE,-50,0.001,19.7,Y142FYB$YCCX@BOBV9.36,End User,1/2 inch,open
WM-USA-FL0017,Water Meter,0.001,0.005,USA,34.028696,-118.446676,99.99,FALSE,-50,0.001,19.7,Y178BKQM$NRGW@KSOE2.74,End User,1/2 inch,open
WM-USA-FL0018,Water Meter,0.001,0.005,USA,34.028885,-118.446487,99.99,FALSE,-50,0.001,19.7,Y86BTZY$VNYK@XLCD1.71,End User,1/2 inch,open
WM-USA-FL0019,Water Meter,0.001,0.005,USA,34.029074,-118.446298,99.99,FALSE,-50,0.001,19.7,Y157XDYE$ERBJ@RQJF2.33,End User,1/2 inch,open
WM-USA-FL0020,Water Meter,0.001,0.005,USA,34.029263,-118.446109,99.99,FALSE,-50,0.001,19.7,Y35LNE$LRDF@QUEM8.51,End User,1/2 inch,open
WM-USA-FL0021,Water Meter,0.001,0.005,USA,34.029434,-118.445938,99.99,FALSE,-50,0.001,19.7,Y81V$BYMR@GUOH10.60,End User,3/4 inch,open
WM-USA-FL0022,Water Meter,0.001,0.005,USA,34.029605,-118.445767,99.99,FALSE,-50,0.001,19.7,Y68CZS$RSVG@JGKN4.6,End User,3/4 inch,open
WM-USA-FL0023,Water Meter,0.001,0.005,USA,34.029776,-118.445596,99.99,FALSE,-50,0.001,19.7,Y177QTKR$ECEN@UJPM4.27,End User,3/4 inch,open
WM-USA-FL0024,Water Meter,0.001,0.005,USA,34.029947,-118.445425,99.99,FALSE,-50,0.001,19.7,Y145EDLF$ABIU@XACA8.11,End User,3/4 inch,open
WM-USA-FL0025,Water Meter,0.001,0.005,USA,34.030118,-118.445254,99.99,FALSE,-50,0.001,19.7,Y54MK$UMKG@ESIY2.11,End User,3/4 inch,open
WM-USA-FL0026,Water Meter,0.001,0.005,USA,34.030289,-118.445083,99.99,FALSE,-50,0.001,19.7,Y113X$WBDS@QGPZ2.44,End User,3/4 inch,open
WM-USA-FL0027,Water Meter,0.001,0.005,USA,34.03046,-118.444912,99.99,FALSE,-50,0.001,19.7,Y23LGF$XCGX@TTWD6.8,End User,3/4 inch,open
WM-USA-FL0028,Water Meter,0.001,0.005,USA,34.030631,-118.444741,99.99,FALSE,-50,0.001,19.7,Y9TPMI$PRVW@AUUT5.58,End User,3/4 inch,open
WM-USA-FL0029,Water Meter,0.001,0.005,USA,34.030802,-118.44457,99.99,FALSE,-50,0.001,19.7,Y141HGSA$JGOO@FODQ7.54,End User,3/4 inch,open
WM-USA-FL0030,Water Meter,0.001,0.005,USA,34.030973,-118.444399,99.99,FALSE,-50,0.001,19.7,Y184E$WXXM@TPPF6.63,End User,3/4 inch,open
WM-USA-FL0031,Water Meter,0.001,0.005,USA,34.031144,-118.444228,99.99,FALSE,-50,0.001,19.7,Y67XKS$RZCC@LYAI6.13,End User,3/4 inch,open
WM-USA-FL0032,Water Meter,0.001,0.005,USA,34.031315,-118.444057,99.99,FALSE,-50,0.001,19.7,Y21B$YCCX@BOBV9.65,End User,3/4 inch,open
WM-USA-FL0033,Water Meter,0.001,0.005,USA,34.031486,-118.443886,99.99,FALSE,-50,0.001,19.7,Y60KQM$NRGW@KSOE2.44,End User,3/4 inch,open
WM-USA-FL0034,Water Meter,0.001,0.005,USA,34.031657,-118.443715,99.99,FALSE,-50,0.001,19.7,Y5Y$VNYK@XLCD1.7,End User,3/4 inch,open
WM-USA-FL0035,Water Meter,0.001,0.005,USA,34.031828,-118.443544,99.99,FALSE,-50,0.001,19.7,Y157XDYE$ERBJ@RQJF2.37,End User,3/4 inch,open
WM-USA-FL0036,Water Meter,0.001,0.005,USA,34.031999,-118.443373,99.99,FALSE,-50,0.001,19.7,Y194HLNE$LRDF@QUEM8.53,End User,3/4 inch,open
WM-USA-FL0037,Water Meter,0.001,0.005,USA,34.03217,-118.443202,99.99,FALSE,-50,0.001,19.7,Y97LUTV$BYMR@GUOH10.16,End User,3/4 inch,open
WM-USA-FL0038,Water Meter,0.001,0.005,USA,34.032341,-118.443031,99.99,FALSE,-50,0.001,19.7,Y193RCZS$RSVG@JGKN4.4,End User,3/4 inch,open
WM-USA-FL0039,Water Meter,0.001,0.005,USA,34.032512,-118.44286,99.99,FALSE,-50,0.001,19.7,Y28TKR$ECEN@UJPM4.7,End User,3/4 inch,open
WM-USA-FL0040,Water Meter,0.001,0.005,USA,34.032683,-118.442689,99.99,FALSE,-50,0.001,19.7,Y47F$ABIU@XACA8.1,End User,3/4 inch,open
WM-USA-FL0041,Water Meter,0.001,0.005,USA,34.032854,-118.442518,99.99,FALSE,-50,0.001,19.7,Y169MK$UMKG@ESIY2.35,End User,3/4 inch,open
WM-USA-FL0042,Water Meter,0.001,0.005,USA,34.033025,-118.442347,99.99,FALSE,-50,0.001,19.7,Y198GHCX$WBDS@QGPZ2.0,End User,3/4 inch,open
WM-USA-FL0043,Water Meter,0.001,0.005,USA,34.033196,-118.442176,99.99,FALSE,-50,0.001,19.7,Y179LGF$XCGX@TTWD6.67,End User,3/4 inch,open
WM-USA-FL0044,Water Meter,0.001,0.005,USA,34.033367,-118.442005,99.99,FALSE,-50,0.001,19.7,Y65MI$PRVW@AUUT5.9,End User,3/4 inch,open
WM-USA-FL0045,Water Meter,0.001,0.005,USA,34.033538,-118.441834,99.99,FALSE,-50,0.001,19.7,Y174A$JGOO@FODQ7.36,End User,3/4 inch,open
WM-USA-FL0046,Water Meter,0.001,0.005,USA,34.033709,-118.441663,99.99,FALSE,-50,0.001,19.7,Y173JE$WXXM@TPPF6.25,End User,3/4 inch,open
WM-USA-FL0047,Water Meter,0.001,0.005,USA,34.03388,-118.441492,99.99,FALSE,-50,0.001,19.7,Y30PI$KNFV@VCWV7.13,End User,3/4 inch,open
WM-USA-FL0048,Water Meter,0.001,0.005,USA,34.034051,-118.441321,99.99,FALSE,-50,0.001,19.7,Y138ORNM$KKTF@BWJD10.8,End User,3/4 inch,open
WM-USA-FL0049,Water Meter,0.001,0.005,USA,34.034222,-118.44115,99.99,FALSE,-50,0.001,19.7,Y69OPX$CZYP@UKRM6.52,End User,3/4 inch,open
WM-USA-FL0050,Water Meter,0.001,0.005,USA,34.034393,-118.440979,99.99,FALSE,-50,0.001,19.7,Y12WWOQ$GIFS@EKFI2.11,End User,3/4 inch,open
WM-USA-FL0051,Water Meter,0.001,0.005,USA,34.034564,-118.440808,99.99,FALSE,-50,0.001,19.7,Y172PXMT$RRJP@YERN9.76,End User,3/4 inch,open
WM-USA-FL0052,Water Meter,0.001,0.005,USA,34.034735,-118.440637,99.99,FALSE,-50,0.001,19.7,Y107HB$XEHU@VWML1.67,End User,3/4 inch,open
WM-USA-FL0053,Water Meter,0.001,0.005,USA,34.034906,-118.440466,99.99,FALSE,-50,0.001,19.7,Y31ZO$GXMZ@BCJT4.35,End User,3/4 inch,open
WM-USA-FL0054,Water Meter,0.001,0.005,USA,34.035077,-118.440295,99.99,FALSE,-50,0.001,19.7,Y142PXKS$RZCC@LYAI7.60,End User,3/4 inch,open
WM-USA-FL0055,Water Meter,0.001,0.005,USA,34.035248,-118.440124,99.99,FALSE,-50,0.001,19.7,Y22B$YCCX@BOBV10.33,End User,3/4 inch,open
WM-USA-FL0056,Water Meter,0.001,0.005,USA,34.035419,-118.439953,99.99,FALSE,-50,0.001,19.7,Y54BKQM$NRGW@KSOE3.50,End User,3/4 inch,open
WM-USA-FL0057,Water Meter,0.001,0.005,USA,34.03559,-118.439782,99.99,FALSE,-50,0.001,19.7,Y26ZY$VNYK@XLCD2.18,End User,3/4 inch,open
WM-USA-FL0058,Water Meter,0.001,0.005,USA,34.035761,-118.439611,99.99,FALSE,-50,0.001,19.7,Y185E$ERBJ@RQJF3.49,End User,3/4 inch,open
WM-USA-FL0059,Water Meter,0.001,0.005,USA,34.035932,-118.43944,99.99,FALSE,-50,0.001,19.7,Y72LNE$LRDF@QUEM9.51,End User,3/4 inch,open
WM-USA-FL0060,Water Meter,0.001,0.005,USA,34.036103,-118.439269,99.99,FALSE,-50,0.001,19.7,Y200UTV$BYMR@GUOH11.18,End User,3/4 inch,open
WM-USA-FL0061,Water Meter,0.001,0.005,USA,34.036274,-118.439098,99.99,FALSE,-50,0.001,19.7,Y41S$RSVG@JGKN5.3,End User,3/4 inch,open
WM-USA-FL0062,Water Meter,0.001,0.005,USA,34.036445,-118.438927,99.99,FALSE,-50,0.001,19.7,Y66QTKR$ECEN@UJPM5.32,End User,3/4 inch,open
WM-USA-FL0063,Water Meter,0.001,0.005,USA,34.036616,-118.438756,99.99,FALSE,-50,0.001,19.7,Y57F$ABIU@XACA9.26,End User,3/4 inch,open
WM-USA-FL0064,Water Meter,0.001,0.005,USA,34.036787,-118.438585,99.99,FALSE,-50,0.001,19.7,Y195MK$UMKG@ESIY3.0,End User,3/4 inch,open
WM-USA-FL0065,Water Meter,0.001,0.005,USA,34.036958,-118.438414,99.99,FALSE,-50,0.001,19.7,Y156GHCX$WBDS@QGPZ3.20,End User,3/4 inch,open
WM-USA-FL0066,Water Meter,0.001,0.005,USA,34.037129,-118.438243,99.99,FALSE,-50,0.001,19.7,Y130F$XCGX@TTWD7.39,End User,3/4 inch,open
WM-USA-FL0067,Water Meter,0.001,0.005,USA,34.0373,-118.438072,99.99,FALSE,-50,0.001,19.7,Y19I$PRVW@AUUT6.80,End User,3/4 inch,open
WM-USA-FL0068,Water Meter,0.001,0.005,USA,34.037471,-118.437901,99.99,FALSE,-50,0.001,19.7,Y33A$JGOO@FODQ8.53,End User,3/4 inch,open
WM-USA-FL0069,Water Meter,0.001,0.005,USA,34.037642,-118.43773,99.99,FALSE,-50,0.001,19.7,Y22DNJE$WXXM@TPPF7.70,End User,3/4 inch,open
WM-USA-FL0070,Water Meter,0.001,0.005,USA,34.037813,-118.437559,99.99,FALSE,-50,0.001,19.7,Y153S$RZCC@LYAI7.6,End User,3/4 inch,open
WM-USA-FL0071,Water Meter,0.001,0.005,USA,34.037984,-118.437388,99.99,FALSE,-50,0.001,19.7,Y0B$YCCX@BOBV10.19,End User,3/4 inch,open
WM-USA-FL0072,Water Meter,0.001,0.005,USA,34.038155,-118.437217,99.99,FALSE,-50,0.001,19.7,Y139BKQM$NRGW@KSOE3.14,End User,3/4 inch,open
WM-USA-FL0073,Water Meter,0.001,0.005,USA,34.038326,-118.437046,99.99,FALSE,-50,0.001,19.7,Y145ZY$VNYK@XLCD2.77,End User,3/4 inch,open
WM-USA-FL0074,Water Meter,0.001,0.005,USA,34.038497,-118.436875,99.99,FALSE,-50,0.001,19.7,Y157DYE$ERBJ@RQJF3.48,End User,3/4 inch,open
WM-USA-FL0075,Water Meter,0.001,0.005,USA,34.038668,-118.436704,99.99,FALSE,-50,0.001,19.7,Y167LNE$LRDF@QUEM9.79,End User,3/4 inch,open
WM-USA-FL0076,Water Meter,0.001,0.005,USA,34.038839,-118.436533,99.99,FALSE,-50,0.001,19.7,Y84LUTV$BYMR@GUOH11.53,End User,3/4 inch,open
WM-USA-FL0077,Water Meter,0.001,0.005,USA,34.03901,-118.436362,99.99,FALSE,-50,0.001,19.7,Y65S$RSVG@JGKN5.18,End User,3/4 inch,open
WM-USA-FL0078,Water Meter,0.001,0.005,USA,34.039181,-118.436191,99.99,FALSE,-50,0.001,19.7,Y40QTKR$ECEN@UJPM5.59,End User,3/4 inch,open
WM-USA-FL0079,Water Meter,0.001,0.005,USA,34.039352,-118.43602,99.99,FALSE,-50,0.001,19.7,Y162F$ABIU@XACA9.46,End User,3/4 inch,open
WM-USA-FL0080,Water Meter,0.001,0.005,USA,34.039523,-118.435849,99.99,FALSE,-50,0.001,19.7,Y70MK$UMKG@ESIY3.42,End User,3/4 inch,open
WM-USA-FL0081,Water Meter,0.001,0.005,USA,34.039694,-118.435678,99.99,FALSE,-50,0.001,19.7,Y12GHCX$WBDS@QGPZ3.62,End User,3/4 inch,open
WM-USA-FL0082,Water Meter,0.001,0.005,USA,34.039865,-118.435507,99.99,FALSE,-50,0.001,19.7,Y19GF$XCGX@TTWD7.66,End User,3/4 inch,open
WM-USA-FL0083,Water Meter,0.001,0.005,USA,34.040036,-118.435336,99.99,FALSE,-50,0.001,19.7,Y129MI$PRVW@AUUT6.64,End User,3/4 inch,open
WM-USA-FL0084,Water Meter,0.001,0.005,USA,34.040207,-118.435165,99.99,FALSE,-50,0.001,19.7,Y94HGSA$JGOO@FODQ8.33,End User,3/4 inch,open
WM-USA-FL0085,Water Meter,0.001,0.005,USA,34.040378,-118.434994,99.99,FALSE,-50,0.001,19.7,Y134JE$WXXM@TPPF7.24,End User,3/4 inch,open
WM-USA-FL0086,Water Meter,0.001,0.005,USA,34.040549,-118.434823,99.99,FALSE,-50,0.001,19.7,Y22I$KNFV@VCWV8.68,End User,3/4 inch,open
WM-USA-FL0087,Water Meter,0.001,0.005,USA,34.04072,-118.434652,99.99,FALSE,-50,0.001,19.7,Y94M$KKTF@BWJD11.70,End User,3/4 inch,open
WM-USA-FL0088,Water Meter,0.001,0.005,USA,34.040891,-118.434481,99.99,FALSE,-50,0.001,19.7,Y31ROPX$CZYP@UKRM7.12,End User,3/4 inch,open
WM-USA-FL0089,Water Meter,0.001,0.005,USA,34.041062,-118.43431,99.99,FALSE,-50,0.001,19.7,Y20WWOQ$GIFS@EKFI3.80,End User,3/4 inch,open
WM-USA-FL0090,Water Meter,0.001,0.005,USA,34.041233,-118.434139,99.99,FALSE,-50,0.001,19.7,Y178MT$RRJP@YERN10.48,End User,3/4 inch,open
WM-USA-FL0091,Water Meter,0.001,0.005,USA,34.041404,-118.433968,99.99,FALSE,-50,0.001,19.7,Y184HB$XEHU@VWML2.74,End User,3/4 inch,open
WM-USA-FL0092,Water Meter,0.001,0.005,USA,34.041575,-118.433797,99.99,FALSE,-50,0.001,19.7,Y173LWZO$GXMZ@BCJT5.67,End User,3/4 inch,open
WM-USA-FL0093,Water Meter,0.001,0.005,USA,34.041746,-118.433626,99.99,FALSE,-50,0.001,19.7,Y199S$RZCC@LYAI8.58,End User,3/4 inch,open
WM-USA-FL0094,Water Meter,0.001,0.005,USA,34.041917,-118.433455,99.99,FALSE,-50,0.001,19.7,Y127HFYB$YCCX@BOBV11.64,End User,3/4 inch,open
WM-USA-FL0095,Water Meter,0.001,0.005,USA,34.042088,-118.433284,99.99,FALSE,-50,0.001,19.7,Y102QM$NRGW@KSOE4.66,End User,3/4 inch,open
WM-USA-FL0096,Water Meter,0.001,0.005,USA,34.042259,-118.433113,99.99,FALSE,-50,0.001,19.7,Y150TZY$VNYK@XLCD3.61,End User,3/4 inch,open
WM-USA-FL0097,Water Meter,0.001,0.005,USA,34.04243,-118.432942,99.99,FALSE,-50,0.001,19.7,Y140XDYE$ERBJ@RQJF4.1,End User,3/4 inch,open
WM-USA-FL0098,Water Meter,0.001,0.005,USA,34.042601,-118.432771,99.99,FALSE,-50,0.001,19.7,Y74NE$LRDF@QUEM10.0,End User,3/4 inch,open
WM-USA-FL0099,Water Meter,0.001,0.005,USA,34.042772,-118.4326,99.99,FALSE,-50,0.001,19.7,Y132UTV$BYMR@GUOH12.51,End User,3/4 inch,open
WM-USA-FL0100,Water Meter,0.001,0.005,USA,34.042943,-118.432429,99.99,FALSE,-50,0.001,19.7,Y4CZS$RSVG@JGKN6.34,End User,3/4 inch,open
WM-USA-FL0101,Water Meter,0.001,0.005,USA,34.043114,-118.432258,99.99,FALSE,-50,0.001,19.7,Y166R$ECEN@UJPM6.56,End User,3/4 inch,open
WM-USA-FL0102,Water Meter,0.001,0.005,USA,34.043285,-118.432087,99.99,FALSE,-50,0.001,19.7,Y189F$ABIU@XACA10.71,End User,3/4 inch,open
WM-USA-FL0103,Water Meter,0.001,0.005,USA,34.043456,-118.431916,99.99,FALSE,-50,0.001,19.7,Y186K$UMKG@ESIY4.67,End User,3/4 inch,open
WM-USA-FL0104,Water Meter,0.001,0.005,USA,34.043627,-118.431745,99.99,FALSE,-50,0.001,19.7,Y8X$WBDS@QGPZ4.12,End User,3/4 inch,open
WM-USA-FL0105,Water Meter,0.001,0.005,USA,34.043798,-118.431574,99.99,FALSE,-50,0.001,19.7,Y153F$XCGX@TTWD8.8,End User,3/4 inch,open
WM-USA-FL0106,Water Meter,0.001,0.005,USA,34.043969,-118.431403,99.99,FALSE,-50,0.001,19.7,Y4PMI$PRVW@AUUT7.55,End User,3/4 inch,open
WM-USA-FL0107,Water Meter,0.001,0.005,USA,34.04414,-118.431232,99.99,FALSE,-50,0.001,19.7,Y5HGSA$JGOO@FODQ9.65,End User,3/4 inch,open
WM-USA-FL0108,Water Meter,0.001,0.005,USA,34.044311,-118.431061,99.99,FALSE,-50,0.001,19.7,Y70JE$WXXM@TPPF8.79,End User,3/4 inch,open
WM-USA-FL0109,Water Meter,0.001,0.005,USA,34.044482,-118.43089,99.99,FALSE,-50,0.001,19.7,Y105S$RZCC@LYAI8.19,End User,3/4 inch,open
WM-USA-FL0110,Water Meter,0.001,0.005,USA,34.044653,-118.430719,99.99,FALSE,-50,0.001,19.7,Y109FYB$YCCX@BOBV11.32,End User,3/4 inch,open
WM-USA-FL0111,Water Meter,0.001,0.005,USA,34.044824,-118.430548,99.99,FALSE,-50,0.001,19.7,Y78QM$NRGW@KSOE4.52,End User,3/4 inch,open
WM-USA-FL0112,Water Meter,0.001,0.005,USA,34.044995,-118.430377,99.99,FALSE,-50,0.001,19.7,Y167Y$VNYK@XLCD3.66,End User,3/4 inch,open
WM-USA-FL0113,Water Meter,0.001,0.005,USA,34.045166,-118.430206,99.99,FALSE,-50,0.001,19.7,Y117DYE$ERBJ@RQJF4.0,End User,3/4 inch,open
WM-USA-FL0114,Water Meter,0.001,0.005,USA,34.045337,-118.430035,99.99,FALSE,-50,0.001,19.7,Y108LNE$LRDF@QUEM10.16,End User,3/4 inch,open
WM-USA-FL0115,Water Meter,0.001,0.005,USA,34.045508,-118.429864,99.99,FALSE,-50,0.001,19.7,Y180UTV$BYMR@GUOH12.61,End User,3/4 inch,open
WM-USA-FL0116,Water Meter,0.001,0.005,USA,34.045679,-118.429693,99.99,FALSE,-50,0.001,19.7,Y186S$RSVG@JGKN6.11,End User,3/4 inch,open
WM-USA-FL0117,Water Meter,0.001,0.005,USA,34.04585,-118.429522,99.99,FALSE,-50,0.001,19.7,Y80TKR$ECEN@UJPM6.65,End User,3/4 inch,open
WM-USA-FL0118,Water Meter,0.001,0.005,USA,34.046021,-118.429351,99.99,FALSE,-50,0.001,19.7,Y174EDLF$ABIU@XACA10.52,End User,3/4 inch,open
WM-USA-FL0119,Water Meter,0.001,0.005,USA,34.046192,-118.42918,99.99,FALSE,-50,0.001,19.7,Y94ZMK$UMKG@ESIY4.25,End User,3/4 inch,open
WM-USA-FL0120,Water Meter,0.001,0.005,USA,34.046363,-118.429009,99.99,FALSE,-50,0.001,19.7,Y111HCX$WBDS@QGPZ4.40,End User,3/4 inch,open
WM-USA-FL0121,Water Meter,0.001,0.005,USA,34.046534,-118.428838,99.99,FALSE,-50,0.001,19.7,Y125F$XCGX@TTWD8.15,End User,3/4 inch,open
WM-USA-FL0122,Water Meter,0.001,0.005,USA,34.046705,-118.428667,99.99,FALSE,-50,0.001,19.7,Y99TPMI$PRVW@AUUT7.59,End User,3/4 inch,open
WM-USA-FL0123,Water Meter,0.001,0.005,USA,34.046876,-118.428496,99.99,FALSE,-50,0.001,19.7,Y88HGSA$JGOO@FODQ9.53,End User,3/4 inch,open
WM-USA-FL0124,Water Meter,0.001,0.005,USA,34.047047,-118.428325,99.99,FALSE,-50,0.001,19.7,Y24NJE$WXXM@TPPF8.59,End User,3/4 inch,open
WM-USA-FL0125,Water Meter,0.001,0.005,USA,34.047218,-118.428154,99.99,FALSE,-50,0.001,19.7,Y196PI$KNFV@VCWV9.20,End User,3/4 inch,open
WM-USA-FL0126,Water Meter,0.001,0.005,USA,34.047389,-118.427983,99.99,FALSE,-50,0.001,19.7,Y86RNM$KKTF@BWJD12.64,End User,3/4 inch,open
WM-USA-FL0127,Water Meter,0.001,0.005,USA,34.04756,-118.427812,99.99,FALSE,-50,0.001,19.7,Y63ROPX$CZYP@UKRM8.31,End User,3/4 inch,open
WM-USA-FL0128,Water Meter,0.001,0.005,USA,34.047731,-118.427641,99.99,FALSE,-50,0.001,19.7,Y194Q$GIFS@EKFI4.61,End User,3/4 inch,open
WM-USA-FL0129,Water Meter,0.001,0.005,USA,34.047902,-118.42747,99.99,FALSE,-50,0.001,19.7,Y32XMT$RRJP@YERN11.73,End User,3/4 inch,open
WM-USA-FL0130,Water Meter,0.001,0.005,USA,34.048073,-118.427299,99.99,FALSE,-50,0.001,19.7,Y26NXHB$XEHU@VWML3.27,End User,3/4 inch,open
WM-USA-FL0131,Water Meter,0.001,0.005,USA,34.048244,-118.427128,99.99,FALSE,-50,0.001,19.7,Y15WZO$GXMZ@BCJT6.6,End User,3/4 inch,open
WM-USA-FL0132,Water Meter,0.001,0.005,USA,34.048415,-118.426957,99.99,FALSE,-50,0.001,19.7,Y86KS$RZCC@LYAI9.77,End User,3/4 inch,open
WM-USA-FL0133,Water Meter,0.001,0.005,USA,34.048586,-118.426786,99.99,FALSE,-50,0.001,19.7,Y113HFYB$YCCX@BOBV12.65,End User,3/4 inch,open
WM-USA-FL0134,Water Meter,0.001,0.005,USA,34.048757,-118.426615,99.99,FALSE,-50,0.001,19.7,Y3BKQM$NRGW@KSOE5.71,End User,3/4 inch,open
WM-USA-FL0135,Water Meter,0.001,0.005,USA,34.048928,-118.426444,99.99,FALSE,-50,0.001,19.7,Y44ZY$VNYK@XLCD4.41,End User,3/4 inch,open
WM-USA-FL0136,Water Meter,0.001,0.005,USA,34.049099,-118.426273,99.99,FALSE,-50,0.001,19.7,Y23DYE$ERBJ@RQJF5.59,End User,3/4 inch,open
WM-USA-FL0137,Water Meter,0.001,0.005,USA,34.04927,-118.426102,99.99,FALSE,-50,0.001,19.7,Y39LNE$LRDF@QUEM11.24,End User,3/4 inch,open
WM-USA-FL0138,Water Meter,0.001,0.005,USA,34.049441,-118.425931,99.99,FALSE,-50,0.001,19.7,Y198LUTV$BYMR@GUOH13.66,End User,3/4 inch,open
WM-USA-FL0139,Water Meter,0.001,0.005,USA,34.049612,-118.42576,99.99,FALSE,-50,0.001,19.7,Y80S$RSVG@JGKN7.37,End User,3/4 inch,open
WM-USA-FL0140,Water Meter,0.001,0.005,USA,34.049783,-118.425589,99.99,FALSE,-50,0.001,19.7,Y91TKR$ECEN@UJPM7.75,End User,3/4 inch,open
WM-USA-FL0141,Water Meter,0.001,0.005,USA,34.049954,-118.425418,99.99,FALSE,-50,0.001,19.7,Y46LF$ABIU@XACA11.0,End User,3/4 inch,open
WM-USA-FL0142,Water Meter,0.001,0.005,USA,34.050125,-118.425247,99.99,FALSE,-50,0.001,19.7,Y12MK$UMKG@ESIY5.36,End User,3/4 inch,open
WM-USA-FL0143,Water Meter,0.001,0.005,USA,34.050296,-118.425076,99.99,FALSE,-50,0.001,19.7,Y179X$WBDS@QGPZ5.16,End User,3/4 inch,open
WM-USA-FL0144,Water Meter,0.001,0.005,USA,34.050467,-118.424905,99.99,FALSE,-50,0.001,19.7,Y44LGF$XCGX@TTWD9.60,End User,3/4 inch,open
WM-USA-FL0145,Water Meter,0.001,0.005,USA,34.050638,-118.424734,99.99,FALSE,-50,0.001,19.7,Y104MI$PRVW@AUUT8.37,End User,3/4 inch,open
WM-USA-FL0146,Water Meter,0.001,0.005,USA,34.050809,-118.424563,99.99,FALSE,-50,0.001,19.7,Y83A$JGOO@FODQ10.77,End User,3/4 inch,open
WM-USA-FL0147,Water Meter,0.001,0.005,USA,34.05098,-118.424392,99.99,FALSE,-50,0.001,19.7,Y195JE$WXXM@TPPF9.15,End User,3/4 inch,open
WM-USA-FL0148,Water Meter,0.001,0.005,USA,34.051151,-118.424221,99.99,FALSE,-50,0.001,19.7,Y12XKS$RZCC@LYAI9.80,End User,3/4 inch,open
WM-USA-FL0149,Water Meter,0.001,0.005,USA,34.051322,-118.42405,99.99,FALSE,-50,0.001,19.7,Y43YB$YCCX@BOBV12.17,End User,3/4 inch,open
WM-USA-FL0150,Water Meter,0.001,0.005,USA,34.051493,-118.423879,99.99,FALSE,-50,0.001,19.7,Y135BKQM$NRGW@KSOE5.60,End User,3/4 inch,open
WM-USA-FL0151,Water Meter,0.001,0.005,USA,34.051664,-118.423708,99.99,FALSE,-50,0.001,19.7,Y149Y$VNYK@XLCD4.0,End User,3/4 inch,open
WM-USA-FL0152,Water Meter,0.001,0.005,USA,34.051835,-118.423537,99.99,FALSE,-50,0.001,19.7,Y196XDYE$ERBJ@RQJF5.34,End User,3/4 inch,open
WM-USA-FL0153,Water Meter,0.001,0.005,USA,34.052006,-118.423366,99.99,FALSE,-50,0.001,19.7,Y73HLNE$LRDF@QUEM11.68,End User,3/4 inch,open
WM-USA-FL0154,Water Meter,0.001,0.005,USA,34.052177,-118.423195,99.99,FALSE,-50,0.001,19.7,Y55UTV$BYMR@GUOH13.16,End User,3/4 inch,open
WM-USA-FL0155,Water Meter,0.001,0.005,USA,34.052348,-118.423024,99.99,FALSE,-50,0.001,19.7,Y8RCZS$RSVG@JGKN7.75,End User,3/4 inch,open
WM-USA-FL0156,Water Meter,0.001,0.005,USA,34.052519,-118.422853,99.99,FALSE,-50,0.001,19.7,Y11KR$ECEN@UJPM7.80,End User,3/4 inch,open
WM-USA-FL0157,Water Meter,0.001,0.005,USA,34.05269,-118.422682,99.99,FALSE,-50,0.001,19.7,Y78F$ABIU@XACA11.79,End User,3/4 inch,open
WM-USA-FL0158,Water Meter,0.001,0.005,USA,34.052861,-118.422511,99.99,FALSE,-50,0.001,19.7,Y18ZMK$UMKG@ESIY5.80,End User,3/4 inch,open
WM-USA-FL0159,Water Meter,0.001,0.005,USA,34.053032,-118.42234,99.99,FALSE,-50,0.001,19.7,Y136CX$WBDS@QGPZ5.48,End User,3/4 inch,open
WM-USA-FL0160,Water Meter,0.001,0.005,USA,34.053203,-118.422169,99.99,FALSE,-50,0.001,19.7,Y94LGF$XCGX@TTWD9.47,End User,3/4 inch,open
WM-USA-FL0161,Water Meter,0.001,0.005,USA,34.053374,-118.421998,99.99,FALSE,-50,0.001,19.7,Y52TPMI$PRVW@AUUT8.28,End User,3/4 inch,open
WM-USA-FL0162,Water Meter,0.001,0.005,USA,34.053545,-118.421827,99.99,FALSE,-50,0.001,19.7,Y59A$JGOO@FODQ10.79,End User,3/4 inch,open
WM-USA-FL0163,Water Meter,0.001,0.005,USA,34.053716,-118.421656,99.99,FALSE,-50,0.001,19.7,Y151DNJE$WXXM@TPPF9.29,End User,3/4 inch,open
WM-USA-FL0164,Water Meter,0.001,0.005,USA,34.053887,-118.421485,99.99,FALSE,-50,0.001,19.7,Y61ZPI$KNFV@VCWV10.33,End User,3/4 inch,open
WM-USA-FL0165,Water Meter,0.001,0.005,USA,34.054058,-118.421314,99.99,FALSE,-50,0.001,19.7,Y134RNM$KKTF@BWJD13.53,End User,3/4 inch,open
